X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-8575119.02783828,4710182.20716662,121049,Ward 1,"2213 14th Street Northwest, Washington, District of Columbia 20009",2213 14th ST NW,Completed 2015 to Date,DHCD,4,38.91966539,-77.03166457,0,1,3,0,0,,284282,397259.43,139096.74,2213 14TH STREET NW,2024/09/23 09:00:26+00
-8574635.95803301,4714326.25441011,121050,Ward 4,"4804 Georgia Avenue Northwest, Washington, District of Columbia 20012",4804 Georgia Ave NW,Completed 2015 to Date,DHCD,2,38.94869798,-77.02735548,0,1,0,1,0,,252830,397636.71,142311.14,4804 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8569989.48255996,4708765.63703171,121051,Ward 5,"1734 Montello Avenue Northeast, Washington, District of Columbia 20002",1734 Montello Ave NE,Under Construction,DHCD,1,38.9098233,-76.98549219,0,0,1,0,0,,56694,401255.61,137997.24,1734 MONTELLO AVENUE NE,2024/09/23 09:00:26+00
-8570585.23914698,4707356.29093729,121052,Ward 6,"1115 H Street Northeast, Washington, District of Columbia 20002",1115 H Street NE (Woolworth Condo),Completed 2015 to Date,DMPED DHCD,4,38.89998351,-76.99087486,0,2,0,2,0,,311081,400791.55,136903.51,1115 H STREET NE,2024/09/23 09:00:26+00
-8574293.83894449,4708350.85739013,121053,Ward 2,"1250 9th Street Northwest, Washington, District of Columbia 20001",The Colonel,Completed 2015 to Date,DHCD,6,38.90693659,-77.02418977,0,3,0,3,0,,239786,397901.89,137675.56,1250 9TH STREET NW,2024/09/23 09:00:26+00
-8570218.98510854,4704298.71280313,121054,Ward 6,"1314 K Street Southeast, Washington, District of Columbia 20003",1314 K Street SE Cooperative,Completed 2015 to Date,DHCD,12,38.87860486,-76.98758475,0,0,0,12,0,,68283,401077.27,134530.31,1314 K STREET SE,2024/09/23 09:00:26+00
-8575200.5148128,4708544.25237869,121055,Ward 2,"1328 14th Street Northwest, Washington, District of Columbia 20005",The Bentley,Completed 2015 to Date,DHCD,4,38.90828815,-77.03233457,0,0,0,4,0,,279073,397195.5,137825.85,1328 14TH STREET NW,2024/09/23 09:00:26+00
-8570016.84262634,4707302.64014539,121056,Ward 6,"1350 Maryland Ave NE, Washington, District of Columbia 20002",The Maryland,Completed 2015 to Date,DHCD,7,38.89946356,-76.98589398,0,0,0,7,0,,149108,401234.47,136861.93,1350 MARYLAND AVENUE NE,2024/09/23 09:00:26+00
-8569593.76558701,4711071.28086913,121057,Ward 5,"1515 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1515 Rhode Island Ave NE,Completed 2015 to Date,DHCD,2,38.92595087,-76.9819683,0,1,0,1,0,,61927,401563.57,139786.18,1515 RHODE ISLAND AVENUE NE,2024/09/23 09:00:26+00
-8576647.76924083,4710717.53959797,121058,Ward 1,"1919 Calvert Street Northwest, Washington, District of Columbia 20009",1919 Calvert St NW Tenants Association,Completed 2015 to Date,DHCD,14,38.9234787,-77.04533548,5,9,0,0,0,,236619,396068.72,139512.57,1919 CALVERT STREET NW,2024/09/23 09:00:26+00
-8574117.98984323,4709682.03601204,121059,Ward 1,"1921 8th Street Northwest, Washington, District of Columbia 20001",The Shay East,Completed 2015 to Date,DHCD,7,38.91624111,-77.02261009,0,0,0,7,0,,310530,398039.16,138708.44,1921 8TH STREET NW,2024/09/23 09:00:26+00
-8574185.13320551,4709724.70563522,121060,Ward 1,"1924 8th St NW, Washington, District of Columbia 20001",The Shay West,Completed 2015 to Date,DHCD,12,38.91653968,-77.02321325,0,0,0,12,0,,310465,397986.86,138741.56,1924 8TH STREET NW,2024/09/23 09:00:26+00
-8574171.22906234,4709867.07627706,121061,Ward 1,"2030 8th Street Northwest, Washington, District of Columbia 20001",Atlantic Plumbing,Completed 2015 to Date,DHCD,6,38.91753476,-77.02308835,0,0,0,6,0,,284162,397997.72,138852.02,2030 8TH STREET NW,2024/09/23 09:00:26+00
-8572315.21565336,4697564.75612965,121062,Ward 8,"22 Atlantic Street Southeast, Washington, District of Columbia 20032","22 Atlantic Cooperative Association, Inc. (Acq)",Completed 2015 to Date,DHCD,15,38.83149748,-77.0064155,7,5,3,0,0,,50871,399442.96,129301,22 ATLANTIC STREET SE,2024/09/23 09:00:26+00
-8571611.75136299,4710321.13207655,121063,Ward 5,"2321 4th Street Northeast, Washington, District of Columbia 20002",2321 4th Street (Rhode Island Avenue Gateway PUD),Completed 2015 to Date,DCHA DCHFA DHCD,116,38.92075584,-77.00014288,20,0,96,0,0,,289738,399991.66,139204.05,2321 4TH STREET NE,2024/09/23 09:00:26+00
-8573349.60793671,4718129.94137952,121064,Ward 4,"255 Carroll Street Northwest, Washington, District of Columbia 20012",Takoma Central,Completed 2015 to Date,DHCD,9,38.97523115,-77.015656,0,5,0,4,0,,310103,398638.9,145260.27,255 CARROLL STREET NW,2024/09/23 09:00:26+00
-8574203.1531659,4711327.64976403,121065,Ward 1,"2920 Georgia Avenue Northwest, Washington, District of Columbia 20001",2920 Georgia Ave NW,Completed 2015 to Date,DHCD,2,38.92774249,-77.02337512,0,1,0,1,0,,232771,397973.14,139985.17,2920 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8571796.04470128,4707359.34230189,121066,Ward 6,"301 H St NE, Washington, District of Columbia 20002",301 H Street NE,Completed 2015 to Date,DHCD,3,38.90000517,-77.00175171,0,0,0,3,0,,310994,399848.05,136905.84,301 H STREET NE,2024/09/23 09:00:26+00
-8567881.3887278,4710280.06687414,121067,Ward 5,"2192 Half Moon Place NE, Washington, District of Columbia 20018",30th Place Crescent Townhomes,Completed 2015 to Date,DHCD,5,38.9204209,-76.96658577,0,0,0,5,0,,310930,402897.65,139172.72,2192 HALF MOON PLACE NE,2024/09/23 09:00:26+00
-8565622.52389435,4706530.25890168,121068,Ward 7,"4000 Benning Road Northeast, Washington, District of Columbia 20019",4000 Benning (St. Stephens),Completed 2015 to Date,DCHA DCHFA DHCD,71,38.89420842,-76.94629405,18,53,0,0,0,,312333,404659.04,136263.76,4000 BENNING ROAD NE,2024/09/23 09:00:26+00
-8574683.73457958,4713066.87185054,121069,Ward 4,"4000 Kansas Avenue Northwest, Washington, District of Columbia 20011",Thompson Place,Completed 2015 to Date,DHCD,19,38.93994742,-77.02773369,0,0,19,0,0,,223601,397599.21,141334.39,4000 KANSAS AVENUE NW,2024/09/23 09:00:26+00
-8569805.33828164,4705057.04614193,121070,Ward 6,"401 15th Street Southeast, Washington, District of Columbia 20003",Kingston Condominum,Completed 2015 to Date,DHCD,2,38.88390782,-76.9838689,0,1,0,1,0,,309081,401399.59,135119.03,401 15TH STREET SE,2024/09/23 09:00:26+00
-8570076.53058902,4697932.25600503,121071,Ward 8,"4300 12th Street Southeast, Washington, District of Columbia 20032",4300 12th Street SE,Completed 2015 to Date,DCHA DHCD,26,38.83406646,-76.98632844,26,0,0,0,0,,288153,401189.05,129586.54,4300 12TH STREET SE,2024/09/23 09:00:26+00
-8578794.48091856,4714064.80134304,121072,Ward 3,"4455 Connecticut Ave NW, Washington, District of Columbia 20008",Park Van Ness,Completed 2015 to Date,DHCD,26,38.9469514,-77.0645891,0,0,0,26,0,,284922,394398.32,142110,4455 CONNECTICUT AVENUE NW,2024/09/23 09:00:26+00
-8563435.91543558,4707277.15322985,121073,Ward 7,"5201 Hayes Street Northeast, Washington, District of Columbia 20019",5201 Hayes Street (Deanwood Hills),Completed 2015 to Date,DMPED DCHFA DHCD OP,150,38.89943024,-76.92665141,40,10,100,0,0,15-10,299817,406362.59,136844.61,5201 HAYES STREET NE,2024/09/23 09:00:26+00
-8579677.31565188,4716031.09715735,121074,Ward 3,"5333 Connecticut Ave NW, Washington, District of Columbia 20015",5333 Connecticut Ave NW,Completed 2015 to Date,DHCD,19,38.96067401,-77.07251303,0,10,0,9,0,,310383,393712.05,143635.35,5333 CONNECTICUT AVENUE NW,2024/09/23 09:00:26+00
-8574961.14910537,4715873.06136681,121075,Ward 4,"5741 Colorado Avenue Northwest, Washington, District of Columbia 20011",5741 Colorado Avenue NW Tenant Association,Completed 2015 to Date,DHCD,28,38.95950027,-77.03018431,2,19,7,0,0,,257860,397383.88,143510.74,5741 COLORADO AVENUE NW,2024/09/23 09:00:26+00
-8561797.57997227,4706482.41321796,121076,Ward 7,"323 62nd Street Northeast, Washington, District of Columbia 20019",62nd Street Apartments (w/ PADD) - Phase II (aka Eastbrooke Apartments ),Completed 2015 to Date,DCHFA DHCD,39,38.89374448,-76.91189289,0,0,39,0,0,,310426,407639.84,136228.94,323 62ND STREET NE,2024/09/23 09:00:26+00
-8574553.16002737,4717988.59920833,121077,Ward 4,"6925 Georgia Avenue Northwest, Washington, District of Columbia 20012",6925-6929 Georgia Avenue,Completed 2015 to Date,DMPED DCHA DHCD,27,38.97427621,-77.02651929,8,12,0,7,0,,243489,397702.01,145150.91,6925 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8574509.89233167,4719157.77691711,121078,Ward 4,"7611 Georgia Avenue Northwest, Washington, District of Columbia 20012",Juniper Heights,Completed 2015 to Date,DCHFA DHCD,81,38.98244099,-77.0261306,0,0,81,0,0,,253717,397735.95,146057.27,7611 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8574183.19104846,4708542.92645817,121079,Ward 6,"1336 8th St NW, Washington, District of Columbia 20001",Intersect at O - 8th/O Street NW,Completed 2015 to Date,DMPED DHCD OP,24,38.90824528,-77.02318714,0,12,0,12,0,16-24,319628,397988.14,137824.58,1336 8TH STREET NW,2024/09/23 09:00:26+00
-8568404.49180475,4702199.29215608,121080,Ward 8,"2335 Altamont Place Southeast, Washington, District of Columbia 20020",Altamont Place,Completed 2015 to Date,DCHA DHCD,36,38.86392171,-76.97128488,36,0,0,0,0,,150372,402492.12,132900.69,2335 ALTAMONT PLACE SE,2024/09/23 09:00:26+00
-8570434.09734233,4698769.11593869,121081,Ward 8,"1200 Mississippi Ave SE, Washington, District of Columbia 20032",Archer Park (Wing I),Completed 2015 to Date,DCHFA DHCD OP,190,38.84005542,-76.98881414,10,0,180,0,0,13-17,296061,400910.09,130236.53,1200 MISSISSIPPI AVENUE SE,2024/09/23 09:00:26+00
-8571570.26111205,4715161.29749667,121082,Ward 5,"5300 South Dakota Avenue Northeast, Washington, District of Columbia 20011",Art Place at Fort Totten Phase 2 (IZ and ADUs),Under Construction,DHCD,33,38.95452794,-76.99972346,0,0,33,0,0,,320261,400023.97,142958.37,5300 SOUTH DAKOTA AVENUE NE,2024/09/23 09:00:26+00
-8567094.98059283,4711209.84633359,121083,Ward 5,"3111 Fort Lincoln Drive Northeast, Washington, District of Columbia 20018",Banneker Town Homes/Banneker Ridge at Fort Lincoln,Completed 2015 to Date,DMPED DHCD,5,38.92691889,-76.95952134,0,3,0,2,0,,312247,403509.95,139894.3,3111 FORT LINCOLN DRIVE NE,2024/09/23 09:00:26+00
-8571289.38326197,4701779.45408288,121084,Ward 8,"1200 Sumner Road Southeast, Washington, District of Columbia 20020",Barry Farm - Onsite Building 1B (The Asberry),Under Construction,DMPED DCHFA DHCD OP,108,38.86098471,-76.9972003,33,44,21,10,0,,149820,400242.99,132574.31,1200 SUMNER ROAD SE,2024/09/23 09:00:26+00
-8574740.90299313,4716541.1631326,121085,Ward 4,"6100 Georgia Avenue Northwest, Washington, District of Columbia 20011",Beacon Center,Completed 2015 to Date,DCHA DCHFA DHCD,99,38.96457855,-77.02812532,18,0,81,0,0,,253200,397555.52,144028.73,6100 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8572466.28381535,4715416.84832456,121086,Ward 4,"5422 Blair Road Northeast, Washington, District of Columbia 20011",Blair Road Project,Completed 2015 to Date,DCHA DHCD,8,38.95627895,-77.00777314,8,0,0,0,0,,8937,399326.31,143156.57,5422 BLAIR ROAD NE,2024/09/23 09:00:26+00
-8570705.71067394,4701571.53623261,121087,Ward 8,"2620 Bowen Road Southeast, Washington, District of Columbia 20020",Bowen Flats,Completed 2015 to Date,DCHFA DHCD,41,38.85953066,-76.99195708,0,9,32,0,0,,307502,400698.07,132412.89,2620 BOWEN ROAD SE,2024/09/23 09:00:26+00
-8569356.81926435,4702080.17284077,121088,Ward 8,"1720 W Street Southeast, Washington, District of Columbia 20020",Buxton Condominium,Completed 2015 to Date,DHCD,24,38.86308851,-76.97983978,0,10,0,14,0,,57175,401749.68,132808,1720 W STREET SE,2024/09/23 09:00:26+00
-8570554.21972804,4702118.59212221,121089,Ward 8,"2228 Martin Luther King Jr Avenue Southeast, Washington, District of Columbia 20020",Maple View Flats (Big K),Completed 2015 to Date,DCHFA DHCD,114,38.86335691,-76.99059621,0,17,97,0,0,,49963,400816.14,132837.68,2228 MARTIN LUTHER KING JR AVENUE SE,2024/09/23 09:00:26+00
-8573415.50946347,4703395.84562639,121090,Ward 6,"325 P Street Southwest, Washington, District of Columbia 20024",Channel Square,Completed 2015 to Date,DHCD,147,38.87229033,-77.01629961,0,0,0,147,0,,276559,398585.56,133829.44,325 P STREET SW,2024/09/23 09:00:26+00
-8570771.28129618,4701669.54589074,121091,Ward 8,"2500 Sayles Place Southeast, Washington, District of Columbia 20020",City Homes at Sheridan Station 2c,Completed 2015 to Date,DCHA,20,38.86021624,-76.99254611,0,0,20,0,0,,308348,400646.94,132488.99,2500 SAYLES PLACE SE,2024/09/23 09:00:26+00
-8575289.6487527,4716030.39765314,121092,Ward 4,"5807 14th Street Northwest, Washington, District of Columbia 20011",Concord Apartments,Completed 2015 to Date,DHCD,78,38.96059929,-77.03313527,0,0,78,0,0,,285270,397128.16,143632.83,5807 14TH STREET NW,2024/09/23 09:00:26+00
-8574964.62245799,4714292.67710207,121093,Ward 4,"4800 Arkansas Avenue Northwest, Washington, District of Columbia 20011",Cornerstone Community Supportive Housing,Completed 2015 to Date,DCHA DHCD,7,38.94846009,-77.03021552,5,2,0,0,0,,255160,397380.77,142285.18,4800 ARKANSAS AVENUE NW,2024/09/23 09:00:26+00
-8572524.04548897,4708101.08338242,121094,Ward 6,"1133 North Capitol Street Northeast, Washington, District of Columbia 20002",DCHA Headquarters - Phase 1,Completed 2015 to Date,DCHA,86,38.90519022,-77.00829145,43,0,43,0,0,,149791,399280.82,137481.49,1133 NORTH CAPITOL STREET NE,2024/09/23 09:00:26+00
-8563909.92678301,4703994.65142851,121095,Ward 7,"5078 Benning Road Southeast, Washington, District of Columbia 20019",Delta Commons (Partner Arms 4),Completed 2015 to Date,DCHA DHCD,36,38.87647629,-76.93088522,12,0,24,0,0,,278556,405995.15,134296.46,5078 BENNING ROAD SE,2024/09/23 09:00:26+00
-8569757.62541725,4707457.17119414,121096,Ward 5,"808 Bladensburg Road Northeast, Washington, District of Columbia 20002",Delta Towers,Completed 2015 to Date,DCHFA DHCD,179,38.90068876,-76.98344028,179,0,0,0,0,,316453,401436.44,136981.89,808 BLADENSBURG ROAD NE,2024/09/23 09:00:26+00
-8561832.23361593,4706622.38537356,121097,Ward 7,"414 Eastern Avenue Northeast, Washington, District of Columbia 20019",Eden Place - Phase I,Completed 2015 to Date,DMPED DHCD,29,38.89485286,-76.9122453,6,0,3,20,0,,26187,407612.73,136337.55,414 EASTERN AVENUE NE,2024/09/23 09:00:26+00
-8561827.16843979,4706618.68260505,121098,Ward 7,"400 Eastern Ave NE, Washington, District of Columbia 20019",Eden Place - Phase II,Pipeline,DMPED,5,38.89482697,-76.9121998,0,2,0,3,9,,28320,407616.68,136334.68,400 EASTERN AVENUE NE,2024/09/23 09:00:26+00
-8571225.37999242,4710879.08897466,121099,Ward 5,"625 Edgewood Street Northeast, Washington, District of Columbia 20017",Edgewood Terrace I,Completed 2015 to Date,DCHFA,292,38.92460772,-76.99662534,0,0,202,90,0,,289575,400292.63,139636.93,625 EDGEWOOD STREET NE,2024/09/23 09:00:26+00
-8574403.37740513,4713013.51341677,121100,Ward 4,"3930 Georgia Ave NW, Washington, District of Columbia 20011",Fahrenheit Condominiums,Completed 2015 to Date,DHCD,3,38.93943419,-77.02509369,0,0,0,3,0,,284807,397817.54,141292.94,3930 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8566934.39684274,4711672.92096758,121101,Ward 5,"3043 Bladensburg Road Northeast, Washington, District of Columbia 20018",Fort Lincoln City Homes,Pipeline,DMPED,5,38.93015532,-76.95807879,0,5,0,0,0,,41234,403634.87,140253.59,3043 BLADENSBURG ROAD NE,2024/09/23 09:00:26+00
-8566206.56954303,4710913.62149813,121102,Ward 5,"3750 Jamison Street Northeast, Washington, District of Columbia 20018",Fort Lincoln Multifamily - Reserves at Dakota Crossing and The Jamison at Dakota Crossing,Completed 2015 to Date,DMPED DHCD OP,38,38.92488582,-76.9515038,0,20,0,18,0,06-08,314268,404202.09,139664.83,3750 JAMISON STREET NE,2024/09/23 09:00:26+00
-8569207.98180663,4700981.22775011,121103,Ward 8,"1808 Gainesville Street Southeast, Washington, District of Columbia 20020",Gainesville Court,Completed 2015 to Date,DHCD,12,38.85566,-76.981961,0,6,5,1,7,,306510,401865.92,131954.69,1808 GAINESVILLE STREET SE,2024/09/23 09:00:26+00
-8571652.98657258,4708451.1528868,121104,Ward 5,"1240 4th Street Northeast, Washington, District of Columbia 20002",The Edison at Union Market,Completed 2015 to Date,DMPED OP,38,38.90763736,-77.0004666,0,0,0,38,0,06-40C,285974,399959.53,137753.11,1240 4TH STREET NE,2024/09/23 09:00:26+00
-8567608.52855721,4704509.61646265,121105,Ward 7,"3009 G Street Southeast, Washington, District of Columbia 20019",HFH Transition House,Completed 2015 to Date,DHCD,7,38.8800794,-76.96413462,7,0,0,0,0,,42364,403111.97,134694.57,3009 G STREET SE,2024/09/23 09:00:26+00
-8571598.86528771,4697523.93461522,121106,Ward 8,"400 Atlantic Street Southeast, Washington, District of Columbia 20032",Highland Dwellings,Completed 2015 to Date,DCHA DCHFA,208,38.83121148,-76.99998042,208,0,0,0,0,,290742,400001.7,129269.27,400 ATLANTIC STREET SE,2024/09/23 09:00:26+00
-8568984.26426346,4705319.32837111,121107,Ward 7,"1900 C Street Southeast, Washington, District of Columbia 20003",Hill East Phase I - The Ethel (Parcel F-1),Completed 2015 to Date,DMPED DHCD OP,100,38.88574152,-76.97649306,100,0,0,0,0,16-03,314741,402039.49,135322.76,1900 C STREET SE,2024/09/23 09:00:26+00
-8571089.20749458,4705335.19047668,121108,Ward 6,"777 C St SE, Washington, District of Columbia 20003",Hine Junior High School (North LIHTC Residential),Completed 2015 to Date,DMPED DCHFA OP,46,38.88513446,-76.99592909,5,0,29,12,0,11-24,311940,400398.92,135334.82,777 C STREET SE,2024/09/23 09:00:26+00
-8574613.04273406,4711350.75185088,121109,Ward 1,"3003 11th St NW, Washington, District of Columbia 20001",Hope and a Home Scattered Sites II,Completed 2015 to Date,DHCD,14,38.92790393,-77.02705722,14,0,0,0,0,,231227,397653.87,140003.18,3003 11TH STREET NW,2024/09/23 09:00:26+00
-8573173.9731702,4707088.59100717,121110,Ward 2,"200 G Street Northwest, Washington, District of Columbia 20001",Capitol Crossing,Pipeline,DMPED OP,50,38.89811197,-77.01412985,0,0,0,50,0,08-34L,314745,398774.29,136695.81,200 G STREET NW,2024/09/23 09:00:26+00
-8570846.9226325,4710440.93583407,121111,Ward 5,"2401 Washington Place Northeast, Washington, District of Columbia 20018",Israel Manor Senior Residences,Completed 2015 to Date,DHCD,47,38.92154522,-76.9932256,30,10,7,0,0,,309338,400587.46,139297.02,2401 WASHINGTON PLACE NE,2024/09/23 09:00:26+00
-8575431.45115591,4712586.89157749,121112,Ward 1,"1498 Spring Place Northwest, Washington, District of Columbia 20010",Kara House,Completed 2015 to Date,DHCD,10,38.93657238,-77.03447902,2,7,0,1,0,,234805,397016.75,140962.29,1498 SPRING PLACE NW,2024/09/23 09:00:26+00
-8564473.60839673,4708910.6745201,121113,Ward 7,"1516 Kenilworth Avenue Northeast, Washington, District of Columbia 20019",Kenilworth Courts Phase 2 and 3,Pipeline,DCHA OP,256,38.91037803,-76.93642717,0,172,84,0,0,15-21,290477,405553.09,138111.63,1516 KENILWORTH AVENUE NE,2024/09/23 09:00:26+00
-8567827.295349,4710798.29488809,121114,Ward 5,"2615 Bladensburg Rd NE, Washington, District of Columbia 20018",Langdon Lofts,Completed 2015 to Date,DCHA DCHFA DHCD,33,38.92412243,-76.96608388,5,0,28,0,0,,149319,402939.64,139574.79,2615 BLADENSBURG ROAD NE,2024/09/23 09:00:26+00
-8574069.80940916,4709282.93981584,121115,Ward 6,"1730 7th Street Northwest, Washington, District of Columbia 20001",Lincoln Westmoreland,Completed 2015 to Date,DCHFA,108,38.91345191,-77.02217728,0,108,0,0,0,,279356,398076.62,138398.77,1730 7TH STREET NW,2024/09/23 09:00:26+00
-8568515.65957218,4700929.06683439,121116,Ward 8,"2306 Hartford Street Southeast, Washington, District of Columbia 20020",Maplewood Courts,Completed 2015 to Date,DHCD,94,38.85503641,-76.97228352,10,84,0,0,0,,286806,402405.75,131914.33,2306 HARTFORD STREET SE,2024/09/23 09:00:26+00
